dcs_id	dcs_lemma_iast	slp1	normkey	in_cdsl	token_count	grammar
139953	pratara	pratara	pratara	1	1	m
139981	pratirakṣā	pratirakzA	pratirakzA	1	1	f
139983	pratirodhin	pratiroDin	pratiroDin	1	1	adj
139987	prativākya	prativAkya	prativAkya	1	1	n
140018	pratiṣṭha	pratizWa	pratizWa	1	1	m
140041	pratihāra	pratihAra	pratihAra	1	1	m
140059	pratyāyita	pratyAyita	pratyAyita	1	1	adj
140061	pratīkṣa	pratIkza	pratIkza	1	1	adj
140064	pratyakṣatas	pratyakzatas	pratyakzatas	1	1	ind
140109	pratyakpuṣpī	pratyakpuzpI	pratyakpuzpI	1	1	f
140173	pratyavasita	pratyavasita	pratyavasita	1	1	adj
140182	pratyavāya	pratyavAya	pratyavAya	1	1	m
140194	pratyāgamana	pratyAgamana	pratyAgamana	1	1	n
140196	pratyādāna	pratyAdAna	pratyAdAna	1	1	n
140209	pratyāpatti	pratyApatti	pratyApatti	1	1	f
140235	pratyāhāra	pratyAhAra	pratyAhAra	1	1	m
140244	pratyuta	pratyuta	pratyuta	1	1	ind
140263	pratyudgama	pratyudgama	pratyudgama	1	1	m
140282	pratyupadeśa	pratyupadeSa	pratyupadeSa	1	1	m
140322	prathiman	praTiman	praTiman	1	1	mn
140351	pratīpa	pratIpa	pratIpa	1	1	m
140377	pratīka	pratIka	pratIka	1	1	n
140382	pratīcīna	pratIcIna	pratIcIna	1	1	adj
140408	pratyarthin	pratyarTin	pratyarTin	1	1	m
140412	pratyavekṣaṇa	pratyavekzaRa	pratyavekzaRa	1	1	n
140415	pratyākalita	pratyAkalita	pratyAkalita	1	1	adj
140424	pratyālīḍha	pratyAlIQa	pratyAlIQa	1	1	n
140438	pratūrti	pratUrti	pratUrti	0	1	adj
140512	pradiś	pradiS	pradiS	1	1	f
140515	pradeśinī	pradeSinI	pradeSinI	1	1	f
140535	pradara	pradara	pradara	1	1	m
140548	pradyota	pradyota	pradyota	1	1	m
140551	pradyumna	pradyumna	pradyumna	1	1	m
140606	pradharṣaka	praDarzaka	praDarzaka	1	1	adj
140768	prabhāvayitṛ	praBAvayitf	praBAvayitf	0	1	adj
140804	pramanyu	pramanyu	pramanyu	1	1	adj
140830	pradāyin	pradAyin	pradAyin	1	1	adj
140835	pradiv	pradiv	pradiv	0	1	adj
140860	pradyotana	pradyotana	pradyotana	1	1	m
140878	pradhāvana	praDAvana	praDAvana	1	1	n
140898	prapañcaka	prapaYcaka	prapaYcaka	0	1	adj
140908	prapada	prapada	prapada	1	1	n
140930	prabodha	praboDa	praboDa	1	1	m
140936	prabodhana	praboDana	praboDana	1	1	n
140942	prabhañjana	praBaYjana	praBaYjana	1	1	m
140966	prabhāsa	praBAsa	praBAsa	1	1	m
140971	prabhava	praBava	praBava	1	1	adj
140976	prabhaviṣṇu	praBavizRu	praBavizRu	1	1	adj
140991	prabharman	praBarman	praBarman	0	1	n
141015	pramā	pramA	pramA	1	1	f
141049	piśācakin	piSAcakin	piSAcakin	0	1	m
141119	visarjana	visarjana	visarjana	1	1	n
141133	vistara	vistara	vistara	1	1	adj
141161	vismita	vismita	vismita	1	1	fn
141180	vihasita	vihasita	vihasita	1	1	n
141185	vihaṃga	vihaMga	vihaNga	1	1	m
141191	vihāyas	vihAyas	vihAyas	1	1	mn
141229	vītottara	vItottara	vItottara	1	1	adj
141288	vīṇin	vIRin	vIRin	1	1	adj
141328	vīrajayantikā	vIrajayantikA	vIrajayantikA	0	1	f
141415	vīraśekhara	vIraSeKara	vIraSeKara	1	1	m
141472	vihṛta	vihfta	vihfta	0	1	n
141480	vīta	vIta	vIta	1	1	adj
141510	vījana	vIjana	vIjana	1	1	n
141560	vīsarpa	vIsarpa	vIsarpa	1	1	m
141576	vṛtratara	vftratara	vftratara	0	1	m
141588	vṛtraśatru	vftraSatru	vftraSatru	1	1	m
141594	vūrya	vUrya	vUrya	0	1	n
141622	vṛthāṣah	vfTAzah	vfTAzah	0	1	adj
141746	vṛcayā	vfcayA	vfcayA	0	1	f
141990	vṛṣarājaketana	vfzarAjaketana	vfzarAjaketana	1	1	m
141996	vṛṣavāhana	vfzavAhana	vfzavAhana	1	1	m
142038	vṛṣamaṇas	vfzamaRas	vfzamaRas	0	1	adj
142076	vṛṣalī	vfzalI	vfzalI	1	1	f
142086	vṛṣāyudh	vfzAyuD	vfzAyuD	0	1	adj
142131	vīrasena	vIrasena	vIrasena	1	1	m
142177	vṛkī	vfkI	vfkI	1	1	f
142203	vṛkṣāmla	vfkzAmla	vfkzAmla	1	1	n
142226	vṛṣṇipāla	vfzRipAla	vfzRipAla	1	1	m
142458	vedapāraga	vedapAraga	vedapAraga	1	1	m
142613	vedimatī	vedimatI	vedimatI	1	1	f
142640	vedhastama	veDastama	veDastama	0	1	adj
142646	veddhṛ	vedDf	vedDf	1	1	adj
142736	vṛktabarhis	vfktabarhis	vfktabarhis	0	1	m
142743	vṛjina	vfjina	vfjina	1	1	adj
142799	vṛddhaśravas	vfdDaSravas	vfdDaSravas	1	1	m
142833	vṛndāraka	vfndAraka	vfndAraka	1	1	m
142837	vṛścika	vfScika	vfScika	1	1	m
142847	vṛṣadhvaja	vfzaDvaja	vfzaDvaja	1	1	m
142867	vṛṣaṇaśva	vfzaRaSva	vfzaRaSva	0	1	m
142870	vṛṣaṇa	vfzaRa	vfzaRa	1	1	adj
142883	vṛṣabhadhvaja	vfzaBaDvaja	vfzaBaDvaja	1	1	m
142890	vṛṣākapi	vfzAkapi	vfzAkapi	1	1	m
142898	vṛṣṭimat	vfzwimat	vfzwimat	1	1	adj
142909	vṛṣya	vfzya	vfzya	1	1	n
142978	vetāla	vetAla	vetAla	1	1	m
142981	vettṛ	vettf	vettf	1	1	adj
142988	vetralatā	vetralatA	vetralatA	0	1	f
142991	vetravatī	vetravatI	vetravatI	1	1	f
142992	vetrāsana	vetrAsana	vetrAsana	1	1	n
143000	vedagarbha	vedagarBa	vedagarBa	1	1	m
143047	vedānta	vedAnta	vedAnta	1	1	m
143083	veditṛ	veditf	veditf	1	1	adj
143090	vedana	vedana	vedana	1	1	n
143100	vedhas	veDas	veDas	1	1	adj
143121	venā	venA	venA	0	1	f
143151	vella	vella	vella	1	1	n
143157	vellita	vellita	vellita	1	1	adj
143162	vellitaka	vellitaka	vellitaka	1	1	n
143177	veśyācārya	veSyAcArya	veSyAcArya	0	1	m
143219	bahutama	bahutama	bahutama	0	1	adj
143228	bahutva	bahutva	bahutva	1	1	n
143242	bahudṛśvan	bahudfSvan	bahudfSvan	1	1	m
143269	pītābdhi	pItAbDi	pItAbDi	0	1	m
143395	pīlaka	pIlaka	pIlaka	0	1	m
143558	puṇyavarman	puRyavarman	puRyavarman	0	1	m
143778	puraetṛ	puraetf	puraetf	0	1	m
143781	puraḥpāka	puraHpAka	puraHpAka	1	1	adj
143786	puraḥsad	puraHsad	puraHsad	0	1	adj
143838	purāṇaga	purARaga	purARaga	0	1	m
143859	puroga	puroga	puroga	1	1	adj
143863	purogama	purogama	purogama	1	1	adj
143917	puravadhū	puravaDU	puravaDU	1	1	f
143921	puraśāsana	puraSAsana	puraSAsana	1	1	m
143959	puraṃdhri	puraMDri	puranDri	1	1	f
143986	purukutsa	purukutsa	purukutsa	1	1	m
143992	purukṣu	purukzu	purukzu	0	1	adj
143998	puruṇītha	puruRITa	puruRITa	0	1	n
143999	purutama	purutama	purutama	0	1	adj
144060	puruspṛh	puruspfh	puruspfh	0	1	adj
144071	purūvasu	purUvasu	purUvasu	0	1	adj
144074	purvaṇīka	purvaRIka	purvaRIka	0	1	adj
144184	pulomatanayā	pulomatanayA	pulomatanayA	1	1	f
144190	puloman	puloman	puloman	1	1	m
144248	piśita	piSita	piSita	1	1	n
144304	pītha	pITa	pITa	0	1	m
144337	pītikā	pItikA	pItikA	1	1	f
144394	puṅkhita	puNKita	puNKita	1	1	adj
144419	puṇḍarīka	puRqarIka	puRqarIka	1	1	mn
144530	punarnavā	punarnavA	punarnavA	1	1	mf
144535	punarbhū	punarBU	punarBU	1	1	f
144564	purāvṛtta	purAvftta	purAvftta	0	1	n
144567	purāṇa	purARa	purARa	1	1	m
144599	purāri	purAri	purAri	1	1	m
144614	puraṃdhi	puraMDi	puranDi	0	1	f
144645	purūravas	purUravas	purUravas	1	1	m
144753	puṣpakāla	puzpakAla	puzpakAla	1	1	m
144756	puṣpaketana	puzpaketana	puzpaketana	0	1	m
144793	puṣpapurī	puzpapurI	puzpapurI	1	1	f
144815	puṣparāga	puzparAga	puzparAga	1	1	mn
144862	puṣpāyudha	puzpAyuDa	puzpAyuDa	1	1	m
144968	pūtanikā	pUtanikA	pUtanikA	1	1	f
144985	pūtikarañja	pUtikaraYja	pUtikaraYja	1	1	m
145017	pūtīka	pUtIka	pUtIka	1	1	m
145064	pūrṇayauvana	pUrRayOvana	pUrRayOvana	1	1	adj
145149	pūrvathā	pUrvaTA	pUrvaTA	0	1	ind
145150	pūrvadakṣiṇa	pUrvadakziRa	pUrvadakziRa	1	1	adj
145163	pūrvadeva	pUrvadeva	pUrvadeva	1	1	m
145224	pūrvaraṅga	pUrvaraNga	pUrvaraNga	1	1	m
145322	pūrvin	pUrvin	pUrvin	1	1	adj
145331	pūṣarāti	pUzarAti	pUzarAti	0	1	adj
145340	pṛktha	pfkTa	pfkTa	0	1	n
145375	pṛthakkula	pfTakkula	pfTakkula	0	1	adj
145409	puṣkariṇī	puzkariRI	puzkariRI	1	1	f
145434	puṣpa	puzpa	puzpa	1	1	m
145447	puṣpabāṇa	puzpabARa	puzpabARa	1	1	m
145460	puṣpalāvī	puzpalAvI	puzpalAvI	1	1	f
145462	puṣpavant	puzpavant	puzpavat	1	1	m
145495	puṣpita	puzpita	puzpita	1	1	adj
145544	pūtanā	pUtanA	pUtanA	1	1	f
145547	pūti	pUti	pUti	1	1	adj
145548	pūti	pUti	pUti	1	1	m
145565	pūra	pUra	pUra	1	1	adj
145624	pūrti	pUrti	pUrti	1	1	f
145627	pūrvā	pUrvA	pUrvA	1	1	f
145640	pūrvagata	pUrvagata	pUrvagata	0	1	n
145645	pūrvaja	pUrvaja	pUrvaja	1	1	m
145703	pūrvāṣāḍhā	pUrvAzAQA	pUrvAzAQA	1	1	f
145708	pūrvottara	pUrvottara	pUrvottara	1	1	adj
145731	pṛtanāṣāh	pftanAzAh	pftanAzAh	0	1	m
145735	pṛtanyu	pftanyu	pftanyu	0	1	adj
145749	dayākūrca	dayAkUrca	dayAkUrca	0	1	m
145751	dayānidhi	dayAniDi	dayAniDi	1	1	m
145768	daramanthara	daramanTara	daramanTara	1	1	adj
145846	darman	darman	darman	0	1	m
145864	darśayāminī	darSayAminI	darSayAminI	0	1	f
145971	daśapāramitādhara	daSapAramitADara	daSapAramitADara	0	1	m
145980	daśabhuji	daSaBuji	daSaBuji	0	1	adj
146012	daśānana	daSAnana	daSAnana	1	1	m
146059	dasradevatā	dasradevatA	dasradevatA	0	1	f
146153	dānavāri	dAnavAri	dAnavAri	1	1	m
146159	dānumat	dAnumat	dAnumat	0	1	adj
146226	dāṇḍakya	dARqakya	dARqakya	1	1	m
146260	dārakarman	dArakarman	dArakarman	1	1	n
146360	dāśvadhvara	dASvaDvara	dASvaDvara	0	1	adj
146374	dayālu	dayAlu	dayAlu	1	1	adj
146394	dardura	dardura	dardura	1	1	mn
146399	darpaka	darpaka	darpaka	1	1	m
146411	darśa	darSa	darSa	1	1	m
146436	dalmi	dalmi	dalmi	0	1	m
146439	daśakaṇṭha	daSakaRWa	daSakaRWa	1	1	m
146442	daśaguṇa	daSaguRa	daSaguRa	1	1	adj
146446	daśadyu	daSadyu	daSadyu	0	1	m
146455	daśabala	daSabala	daSabala	1	1	m
146462	daśamūla	daSamUla	daSamUla	1	1	fn
146477	daśavidha	daSaviDa	daSaviDa	1	1	adj
146496	daśārha	daSArha	daSArha	1	1	m
146512	daśama	daSama	daSama	1	1	adj
146513	daśamī	daSamI	daSamI	1	1	f
146514	daśamin	daSamin	daSamin	0	1	adj
146519	daśanavasana	daSanavasana	daSanavasana	1	1	n
146537	dahana	dahana	dahana	1	1	adj
146573	dāna	dAna	dAna	1	1	m
146574	dānava	dAnava	dAnava	1	1	m
146600	dākṣāyaṇī	dAkzAyaRI	dAkzAyaRI	1	1	f
146653	dāraṇa	dAraRa	dAraRa	1	1	n
146667	dāru	dAru	dAru	1	1	n
146681	dārvī	dArvI	dArvI	1	1	f
146707	dāśa	dASa	dASa	1	1	m
146757	dāsvat	dAsvat	dAsvat	0	1	adj
146784	diti	diti	diti	1	1	f
146806	didyu	didyu	didyu	0	1	m
146858	dinādhinātha	dinADinATa	dinADinATa	0	1	m
146875	dipsu	dipsu	dipsu	0	1	adj
146879	divitmat	divitmat	divitmat	0	1	adj
146907	divasātyaya	divasAtyaya	divasAtyaya	1	1	m
146926	divāmadhya	divAmaDya	divAmaDya	0	1	n
146941	divātana	divAtana	divAtana	1	1	adj
147008	divyauṣadhi	divyOzaDi	divyOzaDi	1	1	f
147024	dikpati	dikpati	dikpati	1	1	m
147030	dāśārha	dASArha	dASArha	1	1	m
147068	didyut	didyut	didyut	0	1	f
147071	didhiṣū	diDizU	diDizU	1	1	f
147079	dinamaṇi	dinamaRi	dinamaRi	1	1	m
147080	dineśa	dineSa	dineSa	1	1	m
147114	diviṣad	divizad	divizad	1	1	m
147237	bahuvacana	bahuvacana	bahuvacana	1	1	n
147450	bāṇāsana	bARAsana	bARAsana	1	1	n
147802	bahula	bahula	bahula	1	1	mn
147804	bahulā	bahulA	bahulA	1	1	f
147838	bahiścara	bahiScara	bahiScara	1	1	adj
147843	bākula	bAkula	bAkula	1	1	adj
147863	bādhaka	bADaka	bADaka	1	1	adj
147931	bālasūryaka	bAlasUryaka	bAlasUryaka	1	1	mn
148047	bāhutā	bAhutA	bAhutA	1	1	ind
148062	bāhuyuddha	bAhuyudDa	bAhuyudDa	1	1	n
148088	bāhudanteya	bAhudanteya	bAhudanteya	0	1	m
148688	bṛhadri	bfhadri	bfhadri	0	1	adj
148850	bāṣpikā	bAzpikA	bAzpikA	1	1	f
148889	bāhula	bAhula	bAhula	1	1	m
148895	bāhyatas	bAhyatas	bAhyatas	1	1	ind
148917	bindumat	bindumat	bindumat	1	1	adj
148930	bimbī	bimbI	bimbI	1	1	f
148937	bila	bila	bila	1	1	m
148985	bībhatsa	bIBatsa	bIBatsa	1	1	n
149035	bodhana	boDana	boDana	1	1	n
149046	bodhisattva	boDisattva	boDisattva	1	1	m
149434	brahmahatyā	brahmahatyA	brahmahatyA	1	1	f
149460	brahmāvarta	brahmAvarta	brahmAvarta	1	1	mn
149484	brahmāṇī	brahmARI	brahmARI	1	1	f
149533	brāhmaṇabruva	brAhmaRabruva	brAhmaRabruva	1	1	m
149672	brahmavarcasa	brahmavarcasa	brahmavarcasa	1	1	n
149715	brahmāraṇya	brahmAraRya	brahmAraRya	1	1	n
149742	brāhmaṇa	brAhmaRa	brAhmaRa	1	1	adj
149805	pṛthivīdhara	pfTivIDara	pfTivIDara	1	1	m
149950	pṛśniśṛṅga	pfSniSfNga	pfSniSfNga	0	1	m
150041	pṛthu	pfTu	pfTu	1	1	m
150056	pṛthuka	pfTuka	pfTuka	1	1	m
150074	pṛṣat	pfzat	pfzat	1	1	adj
150122	peḍhāla	peQAla	peQAla	0	1	m
150182	paicchilya	pEcCilya	pEcCilya	0	1	n
150209	paitṛṣvasrīya	pEtfzvasrIya	pEtfzvasrIya	1	1	adj
150255	poṭṭila	powwila	powwila	0	1	m
150294	poṣa	poza	poza	1	1	m
150501	prakopaṇa	prakopaRa	prakopaRa	1	1	adj
150512	prakartṛ	prakartf	prakartf	0	1	adj
150525	prakṛtipuruṣa	prakftipuruza	prakftipuruza	1	1	m
150563	prakramaṇa	prakramaRa	prakramaRa	1	1	n
150606	prakhyāpana	praKyApana	praKyApana	1	1	n
150615	pragāman	pragAman	pragAman	0	1	n
150700	pracetuna	pracetuna	pracetuna	0	1	adj
150781	prajeśvara	prajeSvara	prajeSvara	1	1	m
150833	prajñāvat	prajYAvat	prajYAvat	1	1	adj
150858	praṇati	praRati	praRati	1	1	f
150883	praṇipatana	praRipatana	praRipatana	1	1	n
150887	praṇayana	praRayana	praRayana	1	1	n
150901	peṭa	pewa	pewa	0	1	mfn
150920	peśa	peSa	peSa	0	1	m
150929	peṣaṇa	pezaRa	pezaRa	1	1	n
150952	paitra	pEtra	pEtra	1	1	adj
150996	poṣaka	pozaka	pozaka	1	1	adj
151023	pautra	pOtra	pOtra	1	1	adj
151024	pautrī	pOtrI	pOtrI	1	1	f
151054	pauruṣeya	pOruzeya	pOruzeya	1	1	adj
151080	pauṣa	pOza	pOza	1	1	m
151095	pauṣṇa	pOzRa	pOzRa	1	1	n
151104	prauga	prOga	prOga	1	1	n
151106	prakaṭa	prakawa	prakawa	1	1	adj
151110	prakampa	prakampa	prakampa	1	1	m
151169	prakīrṇaka	prakIrRaka	prakIrRaka	1	1	adj
151171	prakīrṇaka	prakIrRaka	prakIrRaka	1	1	mn
151220	pragrīva	pragrIva	pragrIva	1	1	mn
151229	pracaṇḍa	pracaRqa	pracaRqa	1	1	adj
151234	pracala	pracala	pracala	1	1	adj
151274	praja	praja	praja	1	1	adj
151278	prajanana	prajanana	prajanana	1	1	n
151305	prajavin	prajavin	prajavin	1	1	adj
151349	pratati	pratati	pratati	1	1	f
151378	pratikitava	pratikitava	pratikitava	1	1	m
151412	pratitaru	pratitaru	pratitaru	1	1	ind
151419	pratidūta	pratidUta	pratidUta	1	1	m
151425	pratidoṣam	pratidozam	pratidozam	1	1	ind
151486	pratibala	pratibala	pratibala	1	1	n
151487	pratibala	pratibala	pratibala	1	1	adj
151499	pratimañca	pratimaYca	pratimaYca	1	1	m
151516	pratimāsam	pratimAsam	pratimAsam	1	1	ind
151620	pratisrotas	pratisrotas	pratisrotas	1	1	ind
151624	pratihastaka	pratihastaka	pratihastaka	1	1	m
151641	pratyanilam	pratyanilam	pratyanilam	1	1	ind
151651	pratyapāya	pratyapAya	pratyapAya	0	1	m
151752	pratāpana	pratApana	pratApana	1	1	n
151778	pratinava	pratinava	pratinava	1	1	adj
151781	pratipakṣa	pratipakza	pratipakza	1	1	m
151784	pratipatha	pratipaTa	pratipaTa	1	1	m
151793	pratibhaṭa	pratiBawa	pratiBawa	1	1	adj
151796	pratibhaya	pratiBaya	pratiBaya	1	1	adj
151803	pratirūpa	pratirUpa	pratirUpa	1	1	adj
151833	pratiśabda	pratiSabda	pratiSabda	1	1	m
151838	pratiskandha	pratiskanDa	pratiskanDa	1	1	m
151842	pratyaṅga	pratyaNga	pratyaNga	1	1	n
151848	pratyanīka	pratyanIka	pratyanIka	1	1	n
151858	pratyāśā	pratyASA	pratyASA	1	1	f
151859	pratyuttara	pratyuttara	pratyuttara	1	1	n
151860	pratyurasa	pratyurasa	pratyurasa	0	1	n
151866	pratikarman	pratikarman	pratikarman	1	1	n
151880	pratigrahītṛ	pratigrahItf	pratigrahItf	1	1	adj
151883	praṇayin	praRayin	praRayin	1	1	m
151891	praṇīti	praRIti	praRIti	0	1	f
151892	praṇetṛ	praRetf	praRetf	1	1	m
151895	pratāna	pratAna	pratAna	1	1	m
151932	prāṇabhṛt	prARaBft	prARaBft	1	1	adj
151935	prāṇayama	prARayama	prARayama	0	1	m
151989	prāṇāvāya	prARAvAya	prARAvAya	0	1	n
152016	prāṇataja	prARataja	prARataja	0	1	m
152071	prātibhāvya	prAtiBAvya	prAtiBAvya	1	1	n
152130	prāṇāntika	prARAntika	prARAntika	1	1	adj
152133	prāṇāyāma	prARAyAma	prARAyAma	1	1	m
152137	prāṇeśvarī	prAReSvarI	prAReSvarI	1	1	f
152142	prāṇana	prARana	prARana	1	1	n
152215	prāptavyavahāra	prAptavyavahAra	prAptavyavahAra	0	1	m
152268	prāvitṛ	prAvitf	prAvitf	0	1	m
152273	prāvaraka	prAvaraka	prAvaraka	0	1	m
152274	prāvaraṇa	prAvaraRa	prAvaraRa	1	1	mn
152370	priyamadhu	priyamaDu	priyamaDu	0	1	m
152503	premābandha	premAbanDa	premAbanDa	1	1	m
152575	preti	preti	preti	0	1	f
152607	prepsu	prepsu	prepsu	1	1	adj
152614	preṣa	preza	preza	0	1	m
152649	proti	proti	proti	0	1	m
152684	prodbodha	prodboDa	prodboDa	1	1	m
152738	prauḍhi	prOQi	prOQi	1	1	f
152773	plīhan	plIhan	plIhan	1	1	m
152782	plavaka	plavaka	plavaka	1	1	m
152802	psaras	psaras	psaras	0	1	n
152810	phakka	Pakka	Pakka	1	1	m
152851	phaṇimukha	PaRimuKa	PaRimuKa	1	1	n
152901	phalatraya	Palatraya	Palatraya	1	1	n
153074	prātyayika	prAtyayika	prAtyayika	1	1	adj
153077	prāthamakalpika	prATamakalpika	prATamakalpika	1	1	m
153087	prāntara	prAntara	prAntara	1	1	n
153091	prāpaṇa	prApaRa	prApaRa	1	1	n
153093	prāpin	prApin	prApin	1	1	adj
153168	prāśū	prASU	prASU	0	1	m
153184	prāhṇa	prAhRa	prAhRa	1	1	mn
153206	priyatara	priyatara	priyatara	1	1	adj
153220	priyaprāya	priyaprAya	priyaprAya	0	1	n
153242	priyasatya	priyasatya	priyasatya	0	1	n
153256	priyaka	priyaka	priyaka	1	1	m
153264	prīṇana	prIRana	prIRana	1	1	n
153273	prītida	prItida	prItida	1	1	m
153290	preyas	preyas	preyas	1	1	m
153322	phullotpala	Pullotpala	Pullotpala	1	1	n
153328	phaliga	Paliga	Paliga	0	1	m
153355	phālgunī	PAlgunI	PAlgunI	1	1	f
153358	phālgunībhava	PAlgunIBava	PAlgunIBava	0	1	m
153415	phenaka	Penaka	Penaka	1	1	m
153472	baṭu	bawu	bawu	1	1	m
153496	badarikā	badarikA	badarikA	1	1	f
153519	bandin	bandin	bandin	1	1	m
153603	badhirita	baDirita	baDirita	1	1	adj
153670	bandhūka	banDUka	banDUka	1	1	mn
153708	barkarakarkara	barkarakarkara	barkarakarkara	1	1	adj
153749	barhirmukha	barhirmuKa	barhirmuKa	1	1	m
153807	balāṅgaka	balANgaka	balANgaka	0	1	m
153813	balādhyakṣa	balADyakza	balADyakza	1	1	m
153971	prekṣita	prekzita	prekzita	1	1	n
153987	preṣya	prezya	prezya	1	1	m
153992	praiṣya	prEzya	prEzya	1	1	n
154008	proṣṭha	prozWa	prozWa	0	1	m
154010	proṣṭhapada	prozWapada	prozWapada	1	1	mf
154038	plava	plava	plava	1	1	adj
154040	plava	plava	plava	1	1	m
154043	plavaṃga	plavaMga	plavaNga	1	1	m
154048	plavana	plavana	plavana	1	1	n
154113	phalita	Palita	Palita	1	1	m
154118	phalinī	PalinI	PalinI	1	1	f
154148	phālgunika	PAlgunika	PAlgunika	0	1	m
154199	bata	bata	bata	1	1	ind
154243	bandhumat	banDumat	banDumat	1	1	adj
154245	bandhuka	banDuka	banDuka	1	1	m
154259	babhru	baBru	baBru	1	1	adj
154260	babhru	baBru	baBru	1	1	m
154297	barhiṇa	barhiRa	barhiRa	1	1	m
154312	barhaṇāvat	barhaRAvat	barhaRAvat	0	1	adj
154328	baladeva	baladeva	baladeva	1	1	m
154369	balya	balya	balya	1	1	adj
154377	balākin	balAkin	balAkin	1	1	adj
154389	balibhuj	baliBuj	baliBuj	1	1	m
154404	ballavī	ballavI	ballavI	1	1	f
154425	pramāṇapuruṣa	pramARapuruza	pramARapuruza	1	1	m
154456	prameha	prameha	prameha	1	1	m
154470	pramīlā	pramIlA	pramIlA	1	1	f
154519	prayakṣa	prayakza	prayakza	1	1	adj
154521	prayajyu	prayajyu	prayajyu	0	1	adj
154542	prayāma	prayAma	prayAma	1	1	m
154598	prarecana	prarecana	prarecana	0	1	n
154626	pralepa	pralepa	pralepa	1	1	m
154653	prava	prava	prava	1	1	adj
154661	pravāc	pravAc	pravAc	0	1	adj
154687	pravayas	pravayas	pravayas	1	1	adj
154710	pravāsana	pravAsana	pravAsana	1	1	n
154732	pravālaka	pravAlaka	pravAlaka	1	1	n
154792	praveśana	praveSana	praveSana	1	1	n
154953	praṣṭṛ	prazwf	prazwf	1	1	m
154957	praślatha	praSlaTa	praSlaTa	0	1	adj
154960	praśleṣa	praSleza	praSleza	1	1	m
154962	praśvāsa	praSvAsa	praSvAsa	1	1	m
154963	praṣṭi	prazwi	prazwi	0	1	m
155016	prasava	prasava	prasava	1	1	m
155042	praseva	praseva	praseva	1	1	m
155047	praskhalana	prasKalana	prasKalana	1	1	n
155053	prastāvanā	prastAvanA	prastAvanA	1	1	f
155111	prahasana	prahasana	prahasana	0	1	n
155138	praharṣula	praharzula	praharzula	0	1	m
155142	prahelikā	prahelikA	prahelikA	1	1	f
155228	prāvṛttika	prAvfttika	prAvfttika	0	1	adj
155406	pramāṇaka	pramARaka	pramARaka	1	1	n
155407	pramātṛ	pramAtf	pramAtf	1	1	adj
155456	pramardana	pramardana	pramardana	1	1	adj
155459	pramokṣa	pramokza	pramokza	1	1	m
155467	prayasvat	prayasvat	prayasvat	0	1	adj
155484	prayoktṛ	prayoktf	prayoktf	1	1	m
155540	pravaṇa	pravaRa	pravaRa	1	1	adj
155541	pravaṇa	pravaRa	pravaRa	1	1	mn
155548	pravara	pravara	pravara	1	1	adj
155603	pravīṇatā	pravIRatA	pravIRatA	1	1	f
155604	pravīra	pravIra	pravIra	1	1	adj
155617	pravartana	pravartana	pravartana	1	1	n
155619	pravartin	pravartin	pravartin	1	1	adj
155634	pravrajitā	pravrajitA	pravrajitA	1	1	f
155640	pravrājikā	pravrAjikA	pravrAjikA	0	1	f
155654	praśamana	praSamana	praSamana	1	1	adj
155680	prasaṃkhyāna	prasaMKyAna	prasaNKyAna	1	1	n
155688	prasādana	prasAdana	prasAdana	1	1	adj
155730	prasū	prasU	prasU	1	1	f
155757	prasevaka	prasevaka	prasevaka	1	1	m
155786	prasyandin	prasyandin	prasyandin	1	1	adj
155790	prasravaṇa	prasravaRa	prasravaRa	1	1	n
155801	prahata	prahata	prahata	0	1	adj
155808	prahāsin	prahAsin	prahAsin	1	1	adj
155809	prahāsin	prahAsin	prahAsin	1	1	m
155847	prahlāda	prahlAda	prahlAda	1	1	m
155852	prahva	prahva	prahva	1	1	adj
155883	prāyogika	prAyogika	prAyogika	1	1	m
155913	prāṃśu	prAMSu	prAMSu	1	1	adj
155918	prākṛta	prAkfta	prAkfta	1	1	adj
155926	prāgra	prAgra	prAgra	1	1	n
155938	prājāpatya	prAjApatya	prAjApatya	1	1	adj
155980	prācīmūla	prAcImUla	prAcImUla	1	1	n
155999	prācīnabarhis	prAcInabarhis	prAcInabarhis	1	1	m
156052	prāṇadayita	prARadayita	prARadayita	1	1	m
156112	at	at	at	1	1	1. Ā.
156135	īr	Ir	Ir	1	1	2. P.
156164	kuṭṭay	kuwway	kuwway	0	1	10. Ā.
156173	kṛś	kfS	kfS	1	1	1. P.
156175	karṣay	karzay	karzay	0	1	10. P.
156184	kruś	kruS	kruS	1	1	4. P.
156186	klid	klid	klid	1	1	4. Ā.
156190	kvath	kvaT	kvaT	1	1	1. Ā.
156191	kṣad	kzad	kzad	0	1	1. Ā.
156201	kṣudh	kzuD	kzuD	1	1	4. P.
156206	khan	Kan	Kan	1	1	2. P.
156229	gṛ	gf	gf	1	1	9. P.
156240	ghūrṇ	GUrR	GUrR	1	1	1. Ā.
156247	cat	cat	cat	0	1	1. P.
156271	grahapuṣa	grahapuza	grahapuza	0	1	m
156296	grahāgresara	grahAgresara	grahAgresara	1	1	m
156337	grāhavat	grAhavat	grAhavat	1	1	adj
156360	grāmakūṭa	grAmakUwa	grAmakUwa	0	1	m
156516	glaha	glaha	glaha	1	1	m
156559	ghaṭodbhava	GawodBava	GawodBava	0	1	m
156561	ghaṭikā	GawikA	GawikA	1	1	f
